query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
22b,1.6886400000000001,3178.8,50417.4,it2-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx HJ-it2 mi_idx t-kt INL-mc-it2 kt mi_idx t INL-ct-it2 kt mc mi_idx t INL-cn-ct it2 kt mc mi_idx t INL-mi-cn ct it2 kt mc mi_idx t INL-cn ct it2 kt mc mi mi_idx t-it1 INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
22c,1.0650300000000001,31.6,12811.4,it2-mi_idx mc-mi_idx cn-mc ct-mc mc-mi it1-mi mc-t kt-t mc-mk k-mk,HJ-mi_idx-it2 INL-mc-it2 mi_idx INL-cn-it2 mc mi_idx INL-ct-cn it2 mc mi_idx INL-mi-cn ct it2 mc mi_idx INL-cn ct it2 mc mi mi_idx-it1 INL-t-cn ct it1 it2 mc mi mi_idx INL-kt-cn ct it1 it2 mc mi mi_idx t INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
22d,1.12753,31.6,94952.40000000002,it2-mi_idx mi-mi_idx it1-mi mc-mi cn-mc ct-mc mc-t kt-t mc-mk k-mk,HJ-mi_idx-it2 INL-mi-it2 mi_idx INL-it2 mi mi_idx-it1 INL-mc-it1 it2 mi mi_idx INL-cn-it1 it2 mc mi mi_idx INL-ct-cn it1 it2 mc mi mi_idx INL-t-cn ct it1 it2 mc mi mi_idx INL-kt-cn ct it1 it2 mc mi mi_idx t INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
23a,1.1020400000000001,73.80000000000001,8244.0,it-mi cc-mi cc-cct cc-mc cc-t cn-mc ct-mc kt-t cc-mk k-mk,HJ-mi-it INL-cc-it mi INL-cc it mi-cct INL-mc-cc cct it mi INL-t-cc cct it mc mi INL-cn-cc cct it mc mi t INL-ct-cc cct cn it mc mi t INL-cc cct cn ct it mc mi t-kt INL-mk-cc cct cn ct it kt mc mi t INL-k-cc cct cn ct it kt mc mi mk t
23b,1.12717,73.6,6985.4,it-mi cc-mi cc-cct cc-mc cc-t cn-mc ct-mc kt-t cc-mk k-mk,HJ-mi-it INL-cc-it mi INL-cc it mi-cct INL-mc-cc cct it mi INL-t-cc cct it mc mi INL-cn-cc cct it mc mi t INL-ct-cc cct cn it mc mi t INL-cc cct cn ct it mc mi t-kt INL-mk-cc cct cn ct it kt mc mi t INL-k-cc cct cn ct it kt mc mi mk t
23c,1.07882,89.80000000000001,8291.6,it-mi cc-mi cc-cct cc-mc cc-t cn-mc ct-mc kt-t cc-mk k-mk,HJ-mi-it INL-cc-it mi INL-cc it mi-cct INL-mc-cc cct it mi INL-t-cc cct it mc mi INL-cn-cc cct it mc mi t INL-ct-cc cct cn it mc mi t INL-kt-cc cct cn ct it mc mi t INL-mk-cc cct cn ct it kt mc mi t INL-k-cc cct cn ct it kt mc mi mk t
24a,1.6751899999999997,89291.0,1514051.7999999998,it-mi t-mi ci-mi rt-ci n-ci an-ci chn-ci mc-mi cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-ci-it mi t HJ-ci it mi t-rt INL-n-ci it mi rt t INL-an-ci it mi n rt t INL-chn-an ci it mi n rt t INL-mc-an chn ci it mi n rt t INL-cn-an chn ci it mc mi n rt t INL-mk-an chn ci cn it mc mi n rt t HJ-an chn ci cn it mc mi mk n rt t-k
24b,1.12628,77785.6,114132.2,mi-t it-mi ci-mi an-ci an-n chn-ci ci-mc ci-mk ci-rt cn-mc k-mk,HJ-mi-t HJ-mi t-it INL-ci-it mi t INL-an-ci it mi t INL-n-an ci it mi t INL-chn-an ci it mi n t INL-mc-an chn ci it mi n t INL-mk-an chn ci it mc mi n t INL-an chn ci it mc mi mk n t-rt INL-an chn ci it mc mi mk n rt t-cn INL-k-an chn ci cn it mc mi mk n rt t
25a,1.1068600000000002,10954.400000000001,485583.60000000003,it1-mi mi-t ci-mi ci-n ci-mi_idx it2-mi_idx ci-mk k-mk,HJ-mi-it1 INL-t-it1 mi INL-ci-it1 mi t INL-n-ci it1 mi t INL-mi_idx-ci it1 mi n t HJ-ci it1 mi mi_idx n t-it2 INL-mk-ci it1 it2 mi mi_idx n t HJ-ci it1 it2 mi mi_idx mk n t-k
25b,1.06407,7378.400000000001,6638.2,mi-t ci-mi ci-n ci-mi_idx it1-mi ci-mk it2-mi_idx k-mk,HJ-mi-t INL-ci-mi t INL-n-ci mi t INL-mi_idx-ci mi n t INL-ci mi mi_idx n t-it1 INL-mk-ci it1 mi mi_idx n t INL-ci it1 mi mi_idx mk n t-it2 INL-k-ci it1 it2 mi mi_idx mk n t
